Unnamed: 0,id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l
163,11186,True,2020-03-08 16:00:00,192,Lokomotiv Moscow,LOK,188,FK Akhmat,AKH,1,0,0.969031,1.33975,0.2301,0.2985,0.4714
164,11184,True,2020-03-09 11:00:00,187,FC Rostov,ROS,185,CSKA Moscow,CSK,3,2,2.86806,1.37402,0.7609,0.1665,0.0726
165,11183,True,2020-03-09 13:30:00,183,Spartak Moscow,SPA,196,FC Krasnodar,KRA,0,1,0.67401,1.764,0.0899,0.2141,0.696
166,11189,True,2020-03-09 16:00:00,189,Zenit St. Petersburg,ZEN,184,FC Ufa,UFA,0,0,1.44574,1.0025,0.4587,0.3094,0.2319
167,11160,True,2020-03-11 16:30:00,236,PFC Sochi,SOC,199,FC Orenburg,ORE,5,1,1.73741,1.7220099999999998,0.3593,0.2825,0.3582
168,11195,True,2020-03-13 16:30:00,188,FK Akhmat,AKH,190,Dinamo Moscow,DIN,2,3,1.15592,1.54301,0.2371,0.2913,0.4716
169,11198,True,2020-03-14 11:00:00,199,FC Orenburg,ORE,183,Spartak Moscow,SPA,1,3,1.38111,1.15891,0.4121,0.2924,0.2955
170,11191,True,2020-03-14 13:30:00,189,Zenit St. Petersburg,ZEN,198,Ural,URA,7,1,5.70401,1.2702200000000001,0.9787,0.017,0.0043
171,11197,True,2020-03-14 16:00:00,200,Arsenal Tula,ARS,186,Rubin Kazan,RUB,0,1,0.827851,0.577886,0.3817,0.3874,0.2309
172,11196,True,2020-03-15 11:00:00,236,PFC Sochi,SOC,196,FC Krasnodar,KRA,2,0,1.21994,0.703426,0.4909,0.3137,0.1954
173,11194,True,2020-03-15 13:30:00,185,CSKA Moscow,CSK,184,FC Ufa,UFA,0,0,1.46735,0.39329200000000003,0.6752,0.2512,0.0736
174,11192,True,2020-03-15 16:00:00,187,FC Rostov,ROS,192,Lokomotiv Moscow,LOK,1,3,1.52425,1.17601,0.4462,0.3013,0.2525
175,11193,True,2020-03-16 16:30:00,237,FC Tambov,TAM,194,Krylya Sovetov Samara,KSS,3,0,1.62875,1.4744700000000002,0.4026,0.2626,0.3348
176,11204,True,2020-06-19 15:00:00,194,Krylya Sovetov Samara,KSS,188,FK Akhmat,AKH,2,4,1.83132,3.4255199999999997,0.0752,0.1483,0.7765
177,11202,True,2020-06-19 17:00:00,236,PFC Sochi,SOC,187,FC Rostov,ROS,10,1,6.07444,0.10638800000000001,0.9998,0.0002,0.0
178,11206,True,2020-06-20 11:00:00,198,Ural,URA,186,Rubin Kazan,RUB,1,2,0.76793,1.19849,0.2012,0.3105,0.4883
179,11203,True,2020-06-20 13:30:00,200,Arsenal Tula,ARS,183,Spartak Moscow,SPA,2,3,1.58279,0.800618,0.6001,0.2606,0.1393
180,11200,True,2020-06-20 16:00:00,185,CSKA Moscow,CSK,189,Zenit St. Petersburg,ZEN,0,4,1.2273,2.47011,0.1035,0.1869,0.7096
181,11205,True,2020-06-21 12:00:00,184,FC Ufa,UFA,237,FC Tambov,TAM,2,1,2.16655,0.538339,0.8031,0.1481,0.0488
182,11201,True,2020-06-21 14:30:00,192,Lokomotiv Moscow,LOK,199,FC Orenburg,ORE,1,0,2.43047,0.352485,0.8801,0.096,0.0239
183,11211,True,2020-06-26 15:00:00,188,FK Akhmat,AKH,236,PFC Sochi,SOC,1,1,1.9150599999999998,0.672694,0.68,0.2158,0.1042
184,11207,True,2020-06-26 17:30:00,189,Zenit St. Petersburg,ZEN,194,Krylya Sovetov Samara,KSS,2,1,2.97422,0.312747,0.9494,0.0449,0.0057
185,11214,True,2020-06-27 11:00:00,199,FC Orenburg,ORE,196,FC Krasnodar,KRA,0,3,0.0,0.0,0.33,0.33,0.33
186,11208,True,2020-06-27 13:30:00,183,Spartak Moscow,SPA,184,FC Ufa,UFA,0,0,1.00112,0.25206999999999996,0.5752,0.3419,0.0829
187,11212,True,2020-06-27 14:30:00,186,Rubin Kazan,RUB,192,Lokomotiv Moscow,LOK,0,2,1.46381,1.74492,0.276,0.2727,0.4513
188,11210,True,2020-06-27 16:00:00,190,Dinamo Moscow,DIN,185,CSKA Moscow,CSK,0,0,0.476279,0.37306300000000003,0.2835,0.5047,0.2118
189,11209,True,2020-06-27 17:00:00,187,FC Rostov,ROS,200,Arsenal Tula,ARS,2,1,1.55332,0.845268,0.5821,0.2517,0.1662
190,11213,True,2020-06-28 13:30:00,198,Ural,URA,237,FC Tambov,TAM,2,1,1.24946,0.48415699999999995,0.6223,0.28,0.0977
191,11218,True,2020-06-30 15:00:00,192,Lokomotiv Moscow,LOK,194,Krylya Sovetov Samara,KSS,1,1,1.72223,0.72419,0.6386,0.2321,0.1293
192,11217,True,2020-06-30 17:30:00,185,CSKA Moscow,CSK,183,Spartak Moscow,SPA,2,0,1.02841,0.967182,0.3555,0.3174,0.3271
193,11221,True,2020-07-01 12:00:00,184,FC Ufa,UFA,186,Rubin Kazan,RUB,0,0,0.536439,0.475289,0.292,0.4572,0.2508
194,11222,True,2020-07-01 12:00:00,199,FC Orenburg,ORE,198,Ural,URA,0,3,0.0,0.0,0.33,0.33,0.33
195,11216,True,2020-07-01 14:30:00,237,FC Tambov,TAM,189,Zenit St. Petersburg,ZEN,1,2,1.2201899999999999,1.56525,0.2557,0.306,0.4383
196,11220,True,2020-07-01 14:30:00,200,Arsenal Tula,ARS,188,FK Akhmat,AKH,1,3,0.8397899999999999,1.13396,0.2234,0.3322,0.4444
197,11215,True,2020-07-01 17:00:00,187,FC Rostov,ROS,196,FC Krasnodar,KRA,1,1,1.35107,2.2690099999999997,0.159,0.2327,0.6083
198,11219,True,2020-07-01 17:00:00,236,PFC Sochi,SOC,190,Dinamo Moscow,DIN,1,1,1.08132,1.2240799999999998,0.2595,0.3997,0.3408
199,11225,True,2020-07-04 13:30:00,190,Dinamo Moscow,DIN,200,Arsenal Tula,ARS,0,1,1.66403,1.0745,0.5129,0.2794,0.2077
200,11223,True,2020-07-04 15:30:00,183,Spartak Moscow,SPA,237,FC Tambov,TAM,2,3,1.7451900000000002,1.57503,0.3869,0.3013,0.3118
201,11228,True,2020-07-04 15:30:00,194,Krylya Sovetov Samara,KSS,187,FC Rostov,ROS,0,0,0.400888,0.524468,0.2178,0.4877,0.2945
202,11226,True,2020-07-04 17:30:00,192,Lokomotiv Moscow,LOK,236,PFC Sochi,SOC,0,0,1.54074,0.372983,0.7368,0.2074,0.0558
203,11230,True,2020-07-04 17:30:00,188,FK Akhmat,AKH,185,CSKA Moscow,CSK,0,4,0.304664,1.6689,0.0415,0.1862,0.7723
204,11229,True,2020-07-05 13:30:00,184,FC Ufa,UFA,198,Ural,URA,1,1,0.491241,0.356389,0.2965,0.5007,0.2028
205,11227,True,2020-07-05 15:30:00,186,Rubin Kazan,RUB,199,FC Orenburg,ORE,1,0,1.76561,0.605487,0.6897,0.2143,0.096
206,11224,True,2020-07-05 17:30:00,196,FC Krasnodar,KRA,189,Zenit St. Petersburg,ZEN,2,4,2.09177,2.12262,0.3586,0.2578,0.3836
207,11234,True,2020-07-07 15:30:00,237,FC Tambov,TAM,188,FK Akhmat,AKH,1,2,0.9757100000000001,2.03625,0.0798,0.2237,0.6965
208,11236,True,2020-07-07 17:30:00,200,Arsenal Tula,ARS,194,Krylya Sovetov Samara,KSS,2,4,0.608355,1.38719,0.1448,0.2716,0.5836
209,11231,True,2020-07-08 15:00:00,189,Zenit St. Petersburg,ZEN,236,PFC Sochi,SOC,2,1,1.04534,1.33435,0.2703,0.2997,0.43
210,11238,True,2020-07-08 15:00:00,199,FC Orenburg,ORE,185,CSKA Moscow,CSK,0,4,1.08128,2.39025,0.1228,0.1929,0.6843
211,11232,True,2020-07-08 17:30:00,183,Spartak Moscow,SPA,192,Lokomotiv Moscow,LOK,1,1,0.389443,1.3552,0.0722,0.2401,0.6877
212,11233,True,2020-07-08 17:30:00,187,FC Rostov,ROS,184,FC Ufa,UFA,1,2,1.54108,2.51742,0.1573,0.2081,0.6346
213,11237,True,2020-07-09 14:00:00,198,Ural,URA,190,Dinamo Moscow,DIN,2,1,1.4591399999999999,1.4027100000000001,0.3692,0.2652,0.3656
214,11235,True,2020-07-09 17:30:00,186,Rubin Kazan,RUB,196,FC Krasnodar,KRA,1,0,1.14629,0.623537,0.5023,0.3102,0.1875
215,11245,True,2020-07-11 13:00:00,200,Arsenal Tula,ARS,237,FC Tambov,TAM,2,1,1.3603299999999998,0.884702,0.4976,0.3257,0.1767
216,11243,True,2020-07-11 15:30:00,188,FK Akhmat,AKH,189,Zenit St. Petersburg,ZEN,1,1,1.04445,0.7749060000000001,0.4093,0.3305,0.2602
217,11244,True,2020-07-11 17:30:00,236,PFC Sochi,SOC,183,Spartak Moscow,SPA,1,0,0.050171600000000004,1.07609,0.015,0.3238,0.6612
218,11242,True,2020-07-12 13:30:00,192,Lokomotiv Moscow,LOK,184,FC Ufa,UFA,1,1,1.18442,1.19306,0.3262,0.3181,0.3557
219,11240,True,2020-07-12 15:30:00,185,CSKA Moscow,CSK,186,Rubin Kazan,RUB,1,1,0.949983,1.21622,0.2394,0.3239,0.4367
220,11241,True,2020-07-12 15:30:00,190,Dinamo Moscow,DIN,194,Krylya Sovetov Samara,KSS,2,0,2.6543900000000002,0.77968,0.8505,0.1093,0.0402
221,11246,True,2020-07-12 15:30:00,199,FC Orenburg,ORE,187,FC Rostov,ROS,0,0,0.188052,0.348464,0.1235,0.624,0.2525
222,11239,True,2020-07-12 17:30:00,196,FC Krasnodar,KRA,198,Ural,URA,3,0,3.86838,1.14277,0.9109,0.0653,0.0238
223,11254,True,2020-07-15 13:00:00,198,Ural,URA,200,Arsenal Tula,ARS,1,3,0.41053199999999995,0.9338569999999999,0.1337,0.3383,0.528
224,11248,True,2020-07-15 15:00:00,183,Spartak Moscow,SPA,188,FK Akhmat,AKH,3,0,0.8904700000000001,0.258556,0.5188,0.381,0.1002
225,11252,True,2020-07-15 15:00:00,194,Krylya Sovetov Samara,KSS,196,FC Krasnodar,KRA,0,0,1.58343,0.744311,0.6155,0.2463,0.1382
226,11247,True,2020-07-15 17:30:00,189,Zenit St. Petersburg,ZEN,199,FC Orenburg,ORE,4,1,2.34559,0.9491209999999999,0.7551,0.1659,0.079
227,11251,True,2020-07-16 15:00:00,186,Rubin Kazan,RUB,187,FC Rostov,ROS,0,0,0.665127,0.732173,0.2802,0.3853,0.3345
228,11253,True,2020-07-16 15:00:00,184,FC Ufa,UFA,190,Dinamo Moscow,DIN,0,1,0.177016,2.2332400000000003,0.0069,0.0696,0.9235
229,11249,True,2020-07-16 17:30:00,237,FC Tambov,TAM,236,PFC Sochi,SOC,3,0,0.0,0.0,0.33,0.33,0.33
230,11250,True,2020-07-16 17:30:00,192,Lokomotiv Moscow,LOK,185,CSKA Moscow,CSK,2,1,1.89755,0.994165,0.6532,0.2242,0.1226
231,11199,True,2020-07-19 17:30:00,196,FC Krasnodar,KRA,190,Dinamo Moscow,DIN,0,2,0.262932,1.0024,0.0922,0.3615,0.5463
232,11255,True,2020-07-22 16:00:00,187,FC Rostov,ROS,189,Zenit St. Petersburg,ZEN,1,2,0.5258189999999999,1.21449,0.1332,0.2829,0.5839
233,11256,True,2020-07-22 16:00:00,196,FC Krasnodar,KRA,188,FK Akhmat,AKH,4,0,2.3707700000000003,0.5177069999999999,0.8554,0.1146,0.03
234,11257,True,2020-07-22 16:00:00,185,CSKA Moscow,CSK,237,FC Tambov,TAM,2,0,1.2434100000000001,0.016235299999999998,0.7541,0.2418,0.0041
235,11258,True,2020-07-22 16:00:00,190,Dinamo Moscow,DIN,199,FC Orenburg,ORE,0,1,1.40664,0.5159229999999999,0.5951,0.2741,0.1308
236,11259,True,2020-07-22 16:00:00,186,Rubin Kazan,RUB,183,Spartak Moscow,SPA,1,2,1.44313,2.78668,0.0929,0.1761,0.731
237,11260,True,2020-07-22 16:00:00,194,Krylya Sovetov Samara,KSS,236,PFC Sochi,SOC,3,0,0.0,0.0,0.33,0.33,0.33
238,11261,True,2020-07-22 16:00:00,184,FC Ufa,UFA,200,Arsenal Tula,ARS,0,0,0.6967899999999999,0.657883,0.3227,0.3951,0.2822
239,11262,True,2020-07-22 16:00:00,198,Ural,URA,192,Lokomotiv Moscow,LOK,0,1,0.896077,0.8649870000000001,0.3207,0.34299999999999997,0.3363
0,2589,True,2016-07-30 18:30:00,189,Zenit St. Petersburg,ZEN,192,Lokomotiv Moscow,LOK,0,0,1.11666,0.15657000000000001,0.6328,0.3211,0.0461
1,2590,True,2016-07-30 21:00:00,193,Anzhi Makhachkala,ANZ,185,CSKA Moscow,CSK,0,0,0.19883900000000002,1.18828,0.0503,0.2792,0.6705
2,2591,True,2016-07-30 22:30:00,187,FC Rostov,ROS,199,FC Orenburg,ORE,1,0,0.8423129999999999,0.301348,0.4801,0.396,0.1239
3,2592,True,2016-07-31 16:30:00,198,Ural,URA,184,FC Ufa,UFA,2,0,1.07459,0.8022060000000001,0.4315,0.3251,0.2434
4,2593,True,2016-07-31 19:00:00,183,Spartak Moscow,SPA,200,Arsenal Tula,ARS,4,0,1.96655,0.801512,0.6823,0.2043,0.1134
5,2594,True,2016-07-31 21:30:00,188,FK Akhmat,AKH,194,Krylya Sovetov Samara,KSS,1,0,1.38884,0.290146,0.7481,0.2064,0.0455
6,2595,True,2016-08-01 20:30:00,186,Rubin Kazan,RUB,195,Amkar,AMK,0,0,0.396474,0.336863,0.2588,0.5371,0.2041
7,2596,True,2016-08-01 20:30:00,196,FC Krasnodar,KRA,201,Tom Tomsk,TOM,3,0,1.9857900000000002,0.158377,0.8783,0.1075,0.0142
8,2597,True,2016-08-06 18:00:00,184,FC Ufa,UFA,189,Zenit St. Petersburg,ZEN,0,0,0.377741,1.0069700000000001,0.1201,0.3298,0.5501
9,2598,True,2016-08-06 20:30:00,200,Arsenal Tula,ARS,186,Rubin Kazan,RUB,1,0,1.5312,0.767945,0.5755,0.27699999999999997,0.1475
10,2599,True,2016-08-07 17:00:00,199,FC Orenburg,ORE,185,CSKA Moscow,CSK,0,1,0.59396,0.9057379999999999,0.2253,0.3723,0.4024
11,2600,True,2016-08-07 17:30:00,195,Amkar,AMK,193,Anzhi Makhachkala,ANZ,2,0,2.1208,0.279843,0.8835,0.0981,0.0184
12,2601,True,2016-08-07 20:00:00,192,Lokomotiv Moscow,LOK,201,Tom Tomsk,TOM,2,2,2.63734,0.49981499999999995,0.9051,0.0765,0.0184
13,2602,True,2016-08-07 22:30:00,187,FC Rostov,ROS,198,Ural,URA,0,0,0.608329,0.35770599999999997,0.3651,0.4617,0.1732
14,2603,True,2016-08-08 20:30:00,196,FC Krasnodar,KRA,188,FK Akhmat,AKH,4,0,1.7824799999999998,0.381362,0.82,0.1469,0.0331
15,2604,True,2016-08-08 20:30:00,183,Spartak Moscow,SPA,194,Krylya Sovetov Samara,KSS,1,0,2.2921400000000003,0.212558,0.9121,0.0767,0.0112
16,2605,True,2016-08-12 20:30:00,189,Zenit St. Petersburg,ZEN,187,FC Rostov,ROS,3,2,1.52554,1.63295,0.2749,0.3475,0.3776
17,2606,True,2016-08-13 16:30:00,198,Ural,URA,185,CSKA Moscow,CSK,0,1,0.24508400000000002,0.762471,0.1167,0.4282,0.4551
18,2607,True,2016-08-13 19:00:00,194,Krylya Sovetov Samara,KSS,196,FC Krasnodar,KRA,1,1,0.729801,0.6650689999999999,0.3371,0.3867,0.2762
19,2608,True,2016-08-13 21:30:00,186,Rubin Kazan,RUB,183,Spartak Moscow,SPA,1,1,0.824549,0.43644799999999995,0.4442,0.3803,0.1755
20,2609,True,2016-08-14 16:30:00,201,Tom Tomsk,TOM,184,FC Ufa,UFA,1,0,0.523871,0.444804,0.2951,0.4735,0.2314
21,2610,True,2016-08-14 21:00:00,193,Anzhi Makhachkala,ANZ,200,Arsenal Tula,ARS,1,0,0.574041,1.02833,0.1558,0.3299,0.5143
22,2611,True,2016-08-14 21:30:00,188,FK Akhmat,AKH,192,Lokomotiv Moscow,LOK,1,1,1.13773,0.356966,0.6102,0.2918,0.098
23,2612,True,2016-08-15 18:30:00,199,FC Orenburg,ORE,195,Amkar,AMK,0,0,0.471337,0.04283030000000001,0.3706,0.6034,0.026000000000000002
24,2613,True,2016-08-19 20:30:00,186,Rubin Kazan,RUB,193,Anzhi Makhachkala,ANZ,1,2,1.74836,0.9681270000000001,0.591,0.2537,0.1553
25,2614,True,2016-08-20 15:30:00,184,FC Ufa,UFA,188,FK Akhmat,AKH,1,3,0.45471000000000006,0.9643370000000001,0.1593,0.3481,0.4926
26,2615,True,2016-08-20 18:00:00,189,Zenit St. Petersburg,ZEN,185,CSKA Moscow,CSK,1,1,0.775779,0.960765,0.2671,0.3358,0.3971
27,2616,True,2016-08-20 22:30:00,187,FC Rostov,ROS,201,Tom Tomsk,TOM,3,0,1.50381,0.824801,0.5606,0.2666,0.1728
28,2617,True,2016-08-21 16:30:00,195,Amkar,AMK,198,Ural,URA,1,0,0.962276,0.49017299999999997,0.5097,0.3426,0.1477
29,2618,True,2016-08-21 19:00:00,183,Spartak Moscow,SPA,196,FC Krasnodar,KRA,2,0,1.52985,0.615712,0.6222,0.2626,0.1152
30,2619,True,2016-08-21 21:30:00,192,Lokomotiv Moscow,LOK,194,Krylya Sovetov Samara,KSS,0,0,1.52731,1.03253,0.4943,0.3089,0.1968
31,2620,True,2016-08-22 20:30:00,200,Arsenal Tula,ARS,199,FC Orenburg,ORE,0,0,0.31514699999999995,0.493975,0.1733,0.5135,0.3132
32,2621,True,2016-08-26 19:30:00,194,Krylya Sovetov Samara,KSS,184,FC Ufa,UFA,0,1,0.302113,0.9018649999999999,0.0799,0.3201,0.6
33,2622,True,2016-08-27 14:00:00,199,FC Orenburg,ORE,186,Rubin Kazan,RUB,1,1,0.332097,1.4484,0.0671,0.2401,0.6928
34,2623,True,2016-08-27 16:30:00,201,Tom Tomsk,TOM,185,CSKA Moscow,CSK,0,1,0.41099600000000003,0.6415569999999999,0.2116,0.4369,0.3515
35,2624,True,2016-08-27 19:00:00,189,Zenit St. Petersburg,ZEN,195,Amkar,AMK,3,0,1.4381,0.066087,0.7776,0.2094,0.013000000000000001
36,2625,True,2016-08-28 18:00:00,198,Ural,URA,200,Arsenal Tula,ARS,1,1,1.51667,0.49623599999999995,0.6664,0.2434,0.0902
37,2626,True,2016-08-28 20:15:00,188,FK Akhmat,AKH,187,FC Rostov,ROS,2,1,1.36067,0.204316,0.7267,0.2288,0.0445
38,2627,True,2016-08-28 20:15:00,196,FC Krasnodar,KRA,192,Lokomotiv Moscow,LOK,1,2,1.22349,1.5630000000000002,0.2314,0.32899999999999996,0.4396
39,2628,True,2016-08-28 22:30:00,193,Anzhi Makhachkala,ANZ,183,Spartak Moscow,SPA,0,2,1.10356,1.9453599999999998,0.18100000000000002,0.2357,0.5833
40,2629,True,2016-09-09 21:00:00,187,FC Rostov,ROS,194,Krylya Sovetov Samara,KSS,2,1,0.692426,0.767088,0.2885,0.3798,0.3317
41,2630,True,2016-09-10 16:30:00,195,Amkar,AMK,201,Tom Tomsk,TOM,1,0,0.319588,0.487281,0.1859,0.5165,0.2976
42,2631,True,2016-09-10 19:00:00,199,FC Orenburg,ORE,193,Anzhi Makhachkala,ANZ,0,0,0.30175,0.576329,0.1564,0.4785,0.3651
43,2632,True,2016-09-10 21:30:00,185,CSKA Moscow,CSK,188,FK Akhmat,AKH,3,0,1.69365,0.29312,0.7868,0.1755,0.0377
44,2633,True,2016-09-11 15:00:00,184,FC Ufa,UFA,196,FC Krasnodar,KRA,0,0,0.0843245,0.377297,0.0551,0.6464,0.2985
45,2634,True,2016-09-11 17:30:00,183,Spartak Moscow,SPA,192,Lokomotiv Moscow,LOK,1,0,0.6946760000000001,0.552429,0.3414,0.4053,0.2533
46,2635,True,2016-09-11 20:00:00,200,Arsenal Tula,ARS,189,Zenit St. Petersburg,ZEN,0,5,0.47448900000000005,2.28845,0.0347,0.1181,0.8472
47,2636,True,2016-09-12 20:30:00,186,Rubin Kazan,RUB,198,Ural,URA,3,1,2.52178,0.233805,0.9325,0.0575,0.01
48,2637,True,2016-09-16 18:00:00,199,FC Orenburg,ORE,183,Spartak Moscow,SPA,1,3,1.13048,0.733279,0.4685,0.34600000000000003,0.1855
49,2638,True,2016-09-17 15:00:00,201,Tom Tomsk,TOM,200,Arsenal Tula,ARS,1,0,0.41329399999999994,0.358811,0.2582,0.525,0.2168
50,2639,True,2016-09-17 17:30:00,198,Ural,URA,193,Anzhi Makhachkala,ANZ,0,1,0.534521,0.209932,0.3518,0.5329999999999999,0.1152
51,2640,True,2016-09-17 20:00:00,188,FK Akhmat,AKH,195,Amkar,AMK,1,3,0.221119,1.16198,0.0423,0.2403,0.7174
52,2641,True,2016-09-17 20:00:00,192,Lokomotiv Moscow,LOK,184,FC Ufa,UFA,0,1,1.44242,0.117698,0.8287,0.1549,0.0164
53,2642,True,2016-09-18 18:15:00,194,Krylya Sovetov Samara,KSS,185,CSKA Moscow,CSK,1,2,0.7085670000000001,1.04672,0.239,0.3302,0.4308
54,2643,True,2016-09-18 21:00:00,196,FC Krasnodar,KRA,187,FC Rostov,ROS,2,1,2.03214,0.42845600000000006,0.8447,0.1232,0.0321
55,2644,True,2016-09-19 20:30:00,189,Zenit St. Petersburg,ZEN,186,Rubin Kazan,RUB,4,1,2.7763299999999997,0.42655,0.9249,0.0606,0.0145
56,2645,True,2016-09-24 18:00:00,185,CSKA Moscow,CSK,196,FC Krasnodar,KRA,1,1,1.05506,0.477177,0.5359,0.3201,0.14400000000000002
57,2646,True,2016-09-24 22:30:00,187,FC Rostov,ROS,192,Lokomotiv Moscow,LOK,1,0,0.392838,0.42648,0.2285,0.5241,0.2474
58,2647,True,2016-09-25 13:00:00,199,FC Orenburg,ORE,198,Ural,URA,0,1,0.590893,0.458161,0.3368,0.4413,0.2219
59,2648,True,2016-09-25 15:30:00,200,Arsenal Tula,ARS,188,FK Akhmat,AKH,0,0,0.795447,0.6732319999999999,0.3541,0.3781,0.2678
60,2649,True,2016-09-25 18:00:00,183,Spartak Moscow,SPA,184,FC Ufa,UFA,0,1,1.2909700000000002,1.00118,0.41700000000000004,0.2939,0.2891
61,2650,True,2016-09-25 20:30:00,193,Anzhi Makhachkala,ANZ,189,Zenit St. Petersburg,ZEN,2,2,0.9690780000000001,1.6713900000000002,0.1613,0.29600000000000004,0.5427
62,2651,True,2016-09-26 18:00:00,195,Amkar,AMK,194,Krylya Sovetov Samara,KSS,0,0,0.22901100000000002,0.279956,0.157,0.6356,0.2074
63,2652,True,2016-09-26 20:30:00,186,Rubin Kazan,RUB,201,Tom Tomsk,TOM,2,1,1.36894,0.732446,0.5423,0.28,0.1777
64,2653,True,2016-10-01 13:00:00,201,Tom Tomsk,TOM,198,Ural,URA,1,1,1.0706,0.7253149999999999,0.4582,0.3271,0.2147
65,2654,True,2016-10-01 15:30:00,194,Krylya Sovetov Samara,KSS,193,Anzhi Makhachkala,ANZ,2,1,0.6288130000000001,0.44760900000000003,0.3411,0.4422,0.2167
66,2655,True,2016-10-01 18:00:00,192,Lokomotiv Moscow,LOK,200,Arsenal Tula,ARS,1,1,1.9333200000000001,0.5882609999999999,0.7548,0.1867,0.0585
67,2656,True,2016-10-01 20:30:00,188,FK Akhmat,AKH,199,FC Orenburg,ORE,2,1,1.76292,1.36727,0.46,0.2971,0.2429
68,2657,True,2016-10-02 15:00:00,184,FC Ufa,UFA,195,Amkar,AMK,1,1,1.22181,0.619544,0.5485,0.3189,0.1326
69,2658,True,2016-10-02 17:30:00,189,Zenit St. Petersburg,ZEN,183,Spartak Moscow,SPA,4,2,3.2206799999999998,1.2744799999999998,0.8512,0.1063,0.0425
70,2659,True,2016-10-02 20:00:00,187,FC Rostov,ROS,185,CSKA Moscow,CSK,2,0,0.689836,0.49112799999999995,0.3554,0.4225,0.2221
71,2660,True,2016-10-02 20:00:00,196,FC Krasnodar,KRA,186,Rubin Kazan,RUB,1,0,0.41324399999999994,0.207567,0.3004,0.5762,0.1234
72,2661,True,2016-10-14 20:30:00,185,CSKA Moscow,CSK,184,FC Ufa,UFA,1,0,0.370245,0.253855,0.2515,0.5762,0.1723
73,2662,True,2016-10-15 15:30:00,195,Amkar,AMK,192,Lokomotiv Moscow,LOK,0,0,0.5722109999999999,0.14818499999999998,0.3946,0.523,0.0824
74,2663,True,2016-10-15 18:00:00,186,Rubin Kazan,RUB,194,Krylya Sovetov Samara,KSS,3,0,2.11246,1.40501,0.5646,0.2277,0.2077
75,2664,True,2016-10-15 20:30:00,183,Spartak Moscow,SPA,187,FC Rostov,ROS,1,0,1.1701,0.8858090000000001,0.4127,0.3151,0.2722
76,2665,True,2016-10-16 15:00:00,198,Ural,URA,189,Zenit St. Petersburg,ZEN,0,2,0.369649,2.00517,0.0373,0.1312,0.8315
77,2666,True,2016-10-16 17:30:00,199,FC Orenburg,ORE,201,Tom Tomsk,TOM,3,1,2.5742700000000003,1.35381,0.6826,0.1953,0.1221
78,2667,True,2016-10-16 20:00:00,200,Arsenal Tula,ARS,196,FC Krasnodar,KRA,0,0,0.4008,0.990291,0.1423,0.3528,0.5049
79,2668,True,2016-10-17 20:30:00,193,Anzhi Makhachkala,ANZ,188,FK Akhmat,AKH,0,0,0.649103,1.26264,0.1483,0.2798,0.5719
80,2669,True,2016-10-21 19:00:00,194,Krylya Sovetov Samara,KSS,200,Arsenal Tula,ARS,1,1,1.42806,1.54396,0.2971,0.3276,0.3753
81,2670,True,2016-10-22 13:00:00,201,Tom Tomsk,TOM,193,Anzhi Makhachkala,ANZ,0,3,0.7595270000000001,0.8964040000000001,0.2824,0.3432,0.3744
82,2671,True,2016-10-22 15:30:00,184,FC Ufa,UFA,187,FC Rostov,ROS,0,0,0.98349,0.124241,0.5995,0.3565,0.044000000000000004
83,2672,True,2016-10-22 18:00:00,198,Ural,URA,183,Spartak Moscow,SPA,0,1,0.45580200000000004,0.24216999999999997,0.3014,0.5525,0.1461
84,2673,True,2016-10-22 20:30:00,188,FK Akhmat,AKH,186,Rubin Kazan,RUB,3,1,1.29023,0.556855,0.6118,0.2729,0.1153
85,2674,True,2016-10-23 17:30:00,192,Lokomotiv Moscow,LOK,185,CSKA Moscow,CSK,1,0,0.41250299999999995,0.663457,0.2007,0.4323,0.36700000000000005
86,2675,True,2016-10-23 20:00:00,196,FC Krasnodar,KRA,195,Amkar,AMK,1,0,1.4561600000000001,0.330617,0.7399,0.2059,0.0542
87,2676,True,2016-10-24 20:30:00,189,Zenit St. Petersburg,ZEN,199,FC Orenburg,ORE,1,0,1.40489,0.42850699999999997,0.6939,0.2347,0.0714
88,2961,True,2016-10-29 16:30:00,195,Amkar,AMK,187,FC Rostov,ROS,1,0,0.475959,0.316461,0.3025,0.5096,0.1879
89,2962,True,2016-10-29 19:00:00,183,Spartak Moscow,SPA,185,CSKA Moscow,CSK,3,1,1.0570899999999999,1.3646,0.2428,0.3112,0.446
90,2963,True,2016-10-30 13:00:00,198,Ural,URA,188,FK Akhmat,AKH,1,4,0.911258,2.50834,0.0451,0.1531,0.8018
91,2964,True,2016-10-30 15:30:00,200,Arsenal Tula,ARS,184,FC Ufa,UFA,0,2,0.788238,0.6355649999999999,0.3516,0.3859,0.2625
92,2965,True,2016-10-30 18:00:00,189,Zenit St. Petersburg,ZEN,201,Tom Tomsk,TOM,1,0,1.21085,0.5174890000000001,0.5707,0.2937,0.1356
93,2966,True,2016-10-30 20:30:00,193,Anzhi Makhachkala,ANZ,196,FC Krasnodar,KRA,0,0,0.47812299999999996,0.576885,0.2331,0.4435,0.3234
