Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
94,21778,1736966,189,194,2023-10-22 13:30:00,6,2023,3,1,Zenit St. Petersburg,Krylya Sovetov Samara,2.54894,0.41100699999999996,0.8683,0.1018,0.0299,RFPL,19,6,6,1,13,7,38.1429,9.7
95,21779,1736967,187,188,2023-10-22 16:00:00,6,2023,3,0,FC Rostov,FK Akhmat,3.1305099999999997,0.768504,0.9016,0.0723,0.0261,RFPL,20,17,4,4,14,6,19.5714,11.4167
96,21783,1736852,186,278,2023-10-27 16:00:00,6,2023,1,0,Rubin Kazan,Baltika,1.37323,0.529643,0.6008,0.2733,0.1259,RFPL,14,9,4,2,5,3,10.2083,8.0952
97,21781,1736849,277,183,2023-10-28 11:00:00,6,2023,2,0,Fakel,Spartak Moscow,1.52207,0.506679,0.6834,0.2301,0.0865,RFPL,10,9,3,2,13,6,4.5625,7.2105
98,21786,1736964,194,199,2023-10-28 13:30:00,6,2023,1,1,Krylya Sovetov Samara,FC Orenburg,1.21854,1.23471,0.3385,0.2896,0.3719,RFPL,15,16,5,5,11,8,7.7,18.0
99,21787,1736801,187,192,2023-10-28 13:30:00,6,2023,1,0,FC Rostov,Lokomotiv Moscow,1.94176,0.9453090000000001,0.6444,0.2161,0.1395,RFPL,16,16,5,6,12,12,7.9524,6.9545
100,21788,1736803,189,188,2023-10-28 16:00:00,6,2023,2,1,Zenit St. Petersburg,FK Akhmat,1.7743200000000001,0.806333,0.6414,0.2316,0.127,RFPL,13,12,3,3,4,3,20.7,12.1333
101,21782,1736850,263,236,2023-10-29 11:00:00,6,2023,1,0,Nizhny Novgorod,PFC Sochi,0.44268,2.1034200000000003,0.0273,0.1167,0.856,RFPL,6,18,2,5,2,4,7.1304,13.5238
102,21784,1736866,190,198,2023-10-29 13:30:00,6,2023,2,1,Dinamo Moscow,Ural,1.27861,1.65562,0.2678,0.2625,0.4697,RFPL,16,14,6,5,10,11,9.5926,8.3103
103,21785,1736916,185,196,2023-10-29 16:30:00,6,2023,1,0,CSKA Moscow,FC Krasnodar,1.27577,1.21376,0.3787,0.2887,0.3326,RFPL,9,16,6,7,9,14,10.0,16.1739
104,21790,1736844,188,277,2023-11-04 13:30:00,6,2023,1,2,FK Akhmat,Fakel,1.1400700000000001,0.384117,0.5745,0.3135,0.11199999999999999,RFPL,19,10,6,3,13,8,9.1,6.5294
105,21794,1736848,278,189,2023-11-04 16:00:00,6,2023,0,2,Baltika,Zenit St. Petersburg,0.8005220000000001,2.1064,0.0764,0.1877,0.7359,RFPL,5,10,1,5,4,4,15.7,24.4706
106,21793,1736847,196,194,2023-11-05 11:00:00,6,2023,2,1,FC Krasnodar,Krylya Sovetov Samara,2.26041,0.361649,0.9091,0.0776,0.0133,RFPL,14,8,7,2,7,11,15.5556,16.3333
107,21791,1736845,185,263,2023-11-05 13:30:00,6,2023,3,2,CSKA Moscow,Nizhny Novgorod,1.6252,1.19535,0.4614,0.3694,0.1692,RFPL,13,8,7,2,11,4,7.2593,7.1579
108,21792,1736846,192,183,2023-11-05 16:30:00,6,2023,1,1,Lokomotiv Moscow,Spartak Moscow,1.7582200000000001,0.808016,0.6274,0.2291,0.1435,RFPL,19,12,5,2,10,5,9.7391,11.8947
109,21796,1736856,199,187,2023-11-06 11:00:00,6,2023,1,1,FC Orenburg,FC Rostov,1.83385,2.14531,0.3025,0.2384,0.4591,RFPL,24,14,10,5,8,4,6.95,12.8421
110,21795,1736854,198,186,2023-11-06 13:30:00,6,2023,0,1,Ural,Rubin Kazan,1.17346,0.863569,0.4124,0.335,0.2526,RFPL,18,6,7,2,9,8,18.5789,10.9167
111,21789,1736843,236,190,2023-11-06 16:30:00,6,2023,3,3,PFC Sochi,Dinamo Moscow,2.93975,1.07325,0.7968,0.129,0.0742,RFPL,21,18,10,9,15,6,9.0,8.5652
112,21797,1736858,277,185,2023-11-11 11:00:00,6,2023,1,1,Fakel,CSKA Moscow,1.37723,0.679659,0.5566,0.2823,0.1611,RFPL,16,7,6,2,9,1,11.375,4.0476
113,21802,1736863,194,198,2023-11-11 11:00:00,6,2023,3,1,Krylya Sovetov Samara,Ural,4.11679,0.686918,0.9672,0.0257,0.0071,RFPL,18,11,9,2,15,7,11.2778,8.4783
114,21800,1736861,192,188,2023-11-11 13:30:00,6,2023,2,1,Lokomotiv Moscow,FK Akhmat,3.23697,1.77816,0.7083,0.1663,0.1254,RFPL,16,15,6,3,17,8,14.6667,5.0
115,21804,1736865,189,196,2023-11-11 16:30:00,6,2023,1,1,Zenit St. Petersburg,FC Krasnodar,1.26169,2.25401,0.129,0.2164,0.6546,RFPL,17,14,4,5,1,2,9.5833,12.6471
116,21798,1736859,263,278,2023-11-12 11:00:00,6,2023,0,0,Nizhny Novgorod,Baltika,0.25857600000000003,0.43596899999999994,0.1535,0.5563,0.2902,RFPL,5,9,1,1,2,2,7.7692,9.5
117,21801,1736862,190,199,2023-11-12 13:30:00,6,2023,2,0,Dinamo Moscow,FC Orenburg,4.18509,1.01905,0.9378,0.0455,0.0167,RFPL,27,16,6,5,14,5,26.875,7.6667
118,21799,1736860,236,186,2023-11-12 16:00:00,6,2023,0,2,PFC Sochi,Rubin Kazan,1.2894299999999999,1.89388,0.2273,0.2507,0.522,RFPL,10,15,4,4,9,12,22.8889,8.619
119,21803,1736864,183,187,2023-11-12 16:30:00,6,2023,2,1,Spartak Moscow,FC Rostov,1.68133,1.57631,0.3858,0.2872,0.327,RFPL,11,14,3,6,10,7,14.1053,11.0
120,21810,1736840,194,192,2023-11-25 10:00:00,6,2023,3,3,Krylya Sovetov Samara,Lokomotiv Moscow,1.4174799999999999,1.0386799999999998,0.4631,0.2983,0.2386,RFPL,15,14,9,4,8,4,9.2143,7.2174
121,21805,1736891,189,236,2023-11-25 12:15:00,6,2023,3,0,Zenit St. Petersburg,PFC Sochi,2.78357,0.0843159,0.9884,0.0111,0.0005,RFPL,13,3,6,1,11,5,17.6667,9.6667
122,21808,1736838,185,190,2023-11-25 14:30:00,6,2023,2,3,CSKA Moscow,Dinamo Moscow,1.9156099999999998,1.99301,0.3687,0.2321,0.3992,RFPL,20,19,6,6,14,17,13.2778,15.0
123,21809,1736839,278,183,2023-11-25 16:45:00,6,2023,0,2,Baltika,Spartak Moscow,2.3159,2.05005,0.4417,0.2341,0.3242,RFPL,13,15,4,6,11,11,4.1176,3.7857
124,21806,1736805,199,188,2023-11-26 09:00:00,6,2023,1,1,FC Orenburg,FK Akhmat,0.874041,1.41401,0.1734,0.3192,0.5074,RFPL,11,13,4,3,9,16,10.6,5.5333
125,21807,1736807,198,196,2023-11-26 11:00:00,6,2023,3,1,Ural,FC Krasnodar,1.3936899999999999,0.634559,0.5642,0.2893,0.1465,RFPL,15,3,6,1,8,3,6.3214,15.3043
126,21811,1736841,186,277,2023-11-26 13:30:00,6,2023,1,0,Rubin Kazan,Fakel,0.548079,0.9490719999999999,0.1775,0.3397,0.4828,RFPL,12,6,7,0,6,10,6.7308,11.1429
127,21812,1736842,187,263,2023-11-26 16:00:00,6,2023,1,0,FC Rostov,Nizhny Novgorod,1.3186,0.13605899999999999,0.8044,0.1766,0.019,RFPL,10,6,3,2,7,0,25.25,4.2759
128,21820,1736837,277,278,2023-12-02 11:00:00,6,2023,0,0,Fakel,Baltika,0.24248000000000003,0.46263699999999996,0.1414,0.5326,0.326,RFPL,7,5,3,0,8,11,5.15,3.0
129,21817,1736812,236,194,2023-12-02 13:30:00,6,2023,0,2,PFC Sochi,Krylya Sovetov Samara,0.614305,2.36056,0.0407,0.1154,0.8439,RFPL,11,12,1,6,6,15,24.8,16.3333
130,21818,1736815,263,198,2023-12-02 16:30:00,6,2023,1,0,Nizhny Novgorod,Ural,0.806434,0.5225920000000001,0.4335,0.3835,0.183,RFPL,7,10,2,4,5,7,13.1765,12.0
131,21814,1736800,185,187,2023-12-03 11:00:00,6,2023,2,0,CSKA Moscow,FC Rostov,1.7436099999999999,1.04641,0.5604,0.2913,0.1483,RFPL,10,8,5,5,9,8,6.8,10.5
132,21815,1736802,196,199,2023-12-03 13:30:00,6,2023,2,1,FC Krasnodar,FC Orenburg,1.58825,0.821448,0.5854,0.2764,0.1382,RFPL,11,9,4,3,6,2,9.6538,11.0476
133,21819,1736836,192,189,2023-12-03 13:30:00,6,2023,3,1,Lokomotiv Moscow,Zenit St. Petersburg,0.845648,1.17869,0.2405,0.3205,0.439,RFPL,9,9,3,3,7,18,6.56,15.6471
134,21816,1736810,188,183,2023-12-03 16:00:00,6,2023,2,1,FK Akhmat,Spartak Moscow,0.5220779999999999,0.549239,0.2741,0.4465,0.2794,RFPL,5,12,4,4,3,13,5.8846,17.5625
135,21813,1736797,190,186,2023-12-04 16:30:00,6,2023,1,0,Dinamo Moscow,Rubin Kazan,2.5405900000000003,1.36943,0.6662,0.1963,0.1375,RFPL,14,13,6,3,7,4,10.3333,9.3214
136,21825,1736826,192,198,2023-12-08 16:00:00,6,2023,2,0,Lokomotiv Moscow,Ural,1.86868,0.280618,0.8317,0.1394,0.0289,RFPL,10,5,6,0,17,6,6.2683,9.375
137,21827,1736830,183,194,2023-12-09 11:00:00,6,2023,3,0,Spartak Moscow,Krylya Sovetov Samara,1.7955900000000002,1.34331,0.4793,0.271,0.2497,RFPL,15,11,7,3,3,12,9.6,10.5
138,21824,1736824,188,187,2023-12-09 13:30:00,6,2023,0,0,FK Akhmat,FC Rostov,1.17624,1.11468,0.3689,0.2931,0.33799999999999997,RFPL,17,12,5,1,3,9,7.1905,11.4583
139,21828,1736835,189,263,2023-12-09 16:45:00,6,2023,1,0,Zenit St. Petersburg,Nizhny Novgorod,1.4727,0.24806399999999998,0.8322,0.1487,0.0191,RFPL,12,8,8,1,16,5,13.2083,11.1
140,21821,1736794,277,190,2023-12-10 11:00:00,6,2023,1,1,Fakel,Dinamo Moscow,1.7369599999999998,0.864418,0.6335,0.2283,0.1382,RFPL,14,16,2,6,9,3,5.9643,11.7333
141,21823,1736821,236,199,2023-12-10 13:30:00,6,2023,1,1,PFC Sochi,FC Orenburg,1.33463,0.42176400000000003,0.6201,0.2775,0.1024,RFPL,18,9,2,1,12,11,10.3,11.7037
142,21822,1736818,278,186,2023-12-10 16:45:00,6,2023,0,1,Baltika,Rubin Kazan,1.01148,0.6554810000000001,0.4365,0.3424,0.2211,RFPL,12,9,2,6,14,5,19.9091,7.4286
143,21826,1736828,196,185,2023-12-10 16:45:00,6,2023,1,0,FC Krasnodar,CSKA Moscow,0.311301,1.11937,0.0955,0.3228,0.5817,RFPL,11,17,3,6,4,7,11.5714,13.7143
144,21833,1736867,187,194,2024-03-01 15:00:00,6,2023,2,0,FC Rostov,Krylya Sovetov Samara,0.9313459999999999,0.372053,0.4939,0.3701,0.136,RFPL,14,6,4,2,11,6,17.9167,7.6774
145,21835,1736869,185,199,2024-03-02 11:00:00,6,2023,1,1,CSKA Moscow,FC Orenburg,1.08612,0.422925,0.5469,0.3185,0.1346,RFPL,17,8,8,5,11,8,15.8571,11.9091
146,21834,1736868,196,186,2024-03-02 13:30:00,6,2023,1,1,FC Krasnodar,Rubin Kazan,1.3399299999999998,0.722029,0.5298,0.3009,0.1693,RFPL,16,12,6,6,2,8,10.8148,15.0
147,21832,1736857,188,198,2024-03-02 16:00:00,6,2023,1,0,FK Akhmat,Ural,0.843349,0.42943100000000006,0.4371,0.3955,0.1674,RFPL,11,10,2,4,6,7,14.5,13.875
148,21830,1736853,189,183,2024-03-02 16:30:00,6,2023,0,0,Zenit St. Petersburg,Spartak Moscow,0.272476,0.345275,0.1746,0.5875,0.2379,RFPL,6,12,2,3,5,1,16.2222,12.1333
149,21836,1736921,263,277,2024-03-03 11:00:00,6,2023,1,1,Nizhny Novgorod,Fakel,0.9094200000000001,1.45371,0.1626,0.3082,0.5292,RFPL,9,6,4,3,4,6,7.6667,4.8636
150,21831,1736855,190,192,2024-03-03 13:30:00,6,2023,2,1,Dinamo Moscow,Lokomotiv Moscow,1.4207,0.26668600000000003,0.7171,0.2297,0.0532,RFPL,13,7,5,3,11,4,7.8696,11.76
151,21829,1736851,278,236,2024-03-03 16:00:00,6,2023,0,0,Baltika,PFC Sochi,1.89982,1.46901,0.489,0.2957,0.2153,RFPL,12,10,2,6,7,5,9.0526,11.6667
152,21837,1736928,194,185,2024-03-08 11:00:00,6,2023,0,2,Krylya Sovetov Samara,CSKA Moscow,1.1407399999999999,1.18747,0.33799999999999997,0.325,0.337,RFPL,8,14,7,7,4,1,15.7143,14.5
153,21842,1736945,187,196,2024-03-08 15:30:00,6,2023,2,1,FC Rostov,FC Krasnodar,0.26159099999999996,0.250916,0.183,0.633,0.184,RFPL,5,3,2,1,3,1,14.6,9.5556
154,21843,1736905,198,189,2024-03-09 11:00:00,6,2023,1,4,Ural,Zenit St. Petersburg,1.04745,2.09342,0.1149,0.2183,0.6668,RFPL,9,13,3,5,5,12,30.4,18.2857
155,21840,1736932,186,263,2024-03-09 13:30:00,6,2023,0,1,Rubin Kazan,Nizhny Novgorod,0.346468,0.930484,0.1147,0.3535,0.5318,RFPL,10,8,3,2,7,6,14.1667,4.84
156,21838,1736929,190,188,2024-03-09 16:00:00,6,2023,2,0,Dinamo Moscow,FK Akhmat,1.7759099999999999,1.39142,0.4695,0.2584,0.2721,RFPL,20,14,9,4,12,8,12.8333,6.8571
157,21844,1736906,199,278,2024-03-10 11:00:00,6,2023,1,0,FC Orenburg,Baltika,1.62837,1.12513,0.5063,0.2767,0.217,RFPL,9,14,3,6,8,8,7.5333,9.5217
158,21839,1736930,192,236,2024-03-10 13:30:00,6,2023,2,2,Lokomotiv Moscow,PFC Sochi,0.977775,1.07558,0.311,0.3176,0.3714,RFPL,12,11,6,2,9,4,8.0435,11.7273
159,21841,1736944,183,277,2024-03-10 16:00:00,6,2023,0,2,Spartak Moscow,Fakel,1.04472,1.1045399999999999,0.2931,0.3215,0.3854,RFPL,18,6,7,2,7,4,9.7,4.1
160,21858,1736925,190,187,2024-03-29 16:30:00,6,2023,1,4,Dinamo Moscow,FC Rostov,1.8622400000000001,2.2791799999999998,0.2827,0.2383,0.479,RFPL,16,16,9,7,10,11,9.6,9.2857
161,21856,1736923,194,189,2024-03-30 11:00:00,6,2023,1,1,Krylya Sovetov Samara,Zenit St. Petersburg,0.311841,1.40473,0.0617,0.23199999999999998,0.7063,RFPL,7,15,1,5,1,16,8.8235,19.3333
162,21853,1736920,236,185,2024-03-30 13:30:00,6,2023,2,2,PFC Sochi,CSKA Moscow,2.14948,1.75437,0.4671,0.273,0.2599,RFPL,15,13,8,3,15,4,16.1,5.4324
163,21857,1736924,278,263,2024-03-30 14:30:00,6,2023,2,0,Baltika,Nizhny Novgorod,2.4278,0.428442,0.9071,0.0777,0.0152,RFPL,14,14,4,2,8,2,4.8421,5.96
164,21860,1736903,183,198,2024-03-30 16:00:00,6,2023,0,0,Spartak Moscow,Ural,1.09704,0.46465100000000004,0.5178,0.3323,0.1499,RFPL,20,7,10,2,5,6,10.52,13.5455
165,21854,1736931,277,199,2024-03-31 12:00:00,6,2023,0,0,Fakel,FC Orenburg,0.454855,0.32755100000000004,0.2845,0.5286,0.1869,RFPL,14,10,1,2,3,2,4.5,5.1481
166,21855,1736922,186,188,2024-03-31 14:30:00,6,2023,2,1,Rubin Kazan,FK Akhmat,1.6955799999999999,0.36927600000000005,0.7702,0.1791,0.0507,RFPL,11,8,2,2,7,3,10.5,8.5769
167,21859,1736927,192,196,2024-03-31 17:30:00,6,2023,1,1,Lokomotiv Moscow,FC Krasnodar,0.925834,1.17086,0.2747,0.3193,0.406,RFPL,10,19,2,5,9,7,10.85,8.8095
168,21861,1736902,198,194,2024-04-06 11:00:00,6,2023,1,2,Ural,Krylya Sovetov Samara,1.4171200000000002,1.36249,0.3375,0.35,0.3125,RFPL,9,9,4,4,3,5,8.2,7.84
169,21868,1736942,263,196,2024-04-06 13:30:00,6,2023,3,4,Nizhny Novgorod,FC Krasnodar,1.57589,1.64451,0.3243,0.298,0.3777,RFPL,21,9,8,4,5,8,12.9167,11.037
170,21864,1736934,187,236,2024-04-06 17:00:00,6,2023,2,2,FC Rostov,PFC Sochi,1.58174,0.523418,0.6937,0.2394,0.0669,RFPL,17,7,9,2,13,5,12.8462,11.1053
171,21865,1736936,185,277,2024-04-07 11:00:00,6,2023,4,1,CSKA Moscow,Fakel,1.66097,0.18846400000000002,0.7813,0.1881,0.0306,RFPL,22,6,8,1,8,1,9.7059,11.2632
172,21863,1736933,189,278,2024-04-07 13:30:00,6,2023,1,0,Zenit St. Petersburg,Baltika,1.8094,0.377325,0.7699,0.1799,0.0502,RFPL,16,10,8,3,13,5,21.4375,13.6154
173,21867,1736940,188,192,2024-04-07 13:30:00,6,2023,0,2,FK Akhmat,Lokomotiv Moscow,0.265069,2.5785099999999996,0.0128,0.0589,0.9283,RFPL,6,20,0,8,3,13,7.5,18.5556
174,21866,1736938,190,183,2024-04-07 16:30:00,6,2023,1,2,Dinamo Moscow,Spartak Moscow,1.45161,2.0262700000000002,0.1552,0.2957,0.5491,RFPL,9,10,4,6,6,1,10.0,11.087
175,21862,1736926,199,186,2024-04-08 14:00:00,6,2023,3,0,FC Orenburg,Rubin Kazan,0.7664300000000001,0.42691899999999994,0.3985,0.4078,0.1937,RFPL,14,7,5,0,8,5,15.9286,14.0
176,21746,1736806,236,183,2024-04-13 11:00:00,6,2023,1,0,PFC Sochi,Spartak Moscow,1.00975,0.6328229999999999,0.4475,0.3332,0.2193,RFPL,10,12,4,4,9,9,10.8333,11.5263
177,21873,1736958,188,278,2024-04-13 13:30:00,6,2023,1,7,FK Akhmat,Baltika,1.53477,3.42211,0.07,0.1109,0.8191,RFPL,20,12,6,9,9,10,27.4444,13.4706
178,21876,1736961,196,189,2024-04-13 14:00:00,6,2023,1,2,FC Krasnodar,Zenit St. Petersburg,0.544319,1.6255600000000001,0.0951,0.2219,0.6829999999999999,RFPL,11,10,4,4,3,7,11.8235,9.3077
179,21874,1736959,192,185,2024-04-13 16:30:00,6,2023,3,3,Lokomotiv Moscow,CSKA Moscow,1.33369,1.6396700000000002,0.2919,0.2612,0.4469,RFPL,16,15,5,8,8,14,18.8571,10.2353
180,21870,1736949,199,263,2024-04-14 09:00:00,6,2023,3,1,FC Orenburg,Nizhny Novgorod,2.24974,0.982708,0.7290000000000001,0.179,0.092,RFPL,11,17,5,5,6,14,6.125,23.0
181,21871,1736956,198,190,2024-04-14 11:15:00,6,2023,2,1,Ural,Dinamo Moscow,2.07605,0.518878,0.8053,0.1463,0.0484,RFPL,14,8,6,2,7,8,12.5556,7.6071
182,21872,1736957,277,187,2024-04-14 13:45:00,6,2023,0,1,Fakel,FC Rostov,0.42425799999999997,1.6398599999999999,0.0617,0.2001,0.7382,RFPL,7,15,1,5,6,16,7.25,8.0
183,21875,1736960,194,186,2024-04-14 16:00:00,6,2023,2,0,Krylya Sovetov Samara,Rubin Kazan,0.799437,0.49618500000000004,0.4102,0.3878,0.20199999999999999,RFPL,8,12,3,2,5,9,5.76,31.5714
184,21879,1736953,196,277,2024-04-19 16:00:00,6,2023,2,0,FC Krasnodar,Fakel,2.0543400000000003,0.516098,0.7843,0.1659,0.0498,RFPL,20,5,7,1,9,6,15.5833,4.4783
185,21882,1736907,186,192,2024-04-20 11:00:00,6,2023,1,1,Rubin Kazan,Lokomotiv Moscow,1.34551,1.6301,0.2868,0.2885,0.4247,RFPL,15,12,4,4,9,15,8.8824,20.8333
186,21883,1736908,278,194,2024-04-20 13:30:00,6,2023,2,1,Baltika,Krylya Sovetov Samara,1.6671200000000002,1.7415,0.3407,0.2629,0.3964,RFPL,21,8,5,3,15,3,26.1429,7.0
187,21880,1736954,185,188,2024-04-20 16:30:00,6,2023,1,2,CSKA Moscow,FK Akhmat,0.989022,0.579574,0.5064,0.3348,0.1588,RFPL,8,11,2,3,3,8,8.6154,13.9286
188,21884,1736909,263,190,2024-04-21 11:00:00,6,2023,1,4,Nizhny Novgorod,Dinamo Moscow,0.955744,2.20262,0.0882,0.2079,0.7039,RFPL,6,16,3,5,7,16,12.0625,20.3571
189,21877,1736951,189,199,2024-04-21 13:15:00,6,2023,1,0,Zenit St. Petersburg,FC Orenburg,0.458793,0.520107,0.2423,0.4714,0.2863,RFPL,10,11,3,5,7,7,12.3214,10.0476
190,21881,1736955,236,198,2024-04-21 15:15:00,6,2023,2,2,PFC Sochi,Ural,0.617578,1.37335,0.1353,0.2699,0.5948,RFPL,12,13,3,5,8,9,10.3333,7.4667
191,21878,1736952,187,183,2024-04-21 17:30:00,6,2023,1,5,FC Rostov,Spartak Moscow,0.98825,1.78223,0.1644,0.2384,0.5972,RFPL,14,13,3,5,13,5,9.625,6.8095
192,21845,1736904,199,190,2024-04-24 13:00:00,6,2023,1,2,FC Orenburg,Dinamo Moscow,1.9268599999999998,1.4690299999999998,0.4801,0.2421,0.2778,RFPL,19,11,3,5,13,5,11.7368,12.0
193,21847,1736950,263,192,2024-04-24 15:15:00,6,2023,2,3,Nizhny Novgorod,Lokomotiv Moscow,1.78466,1.6884700000000001,0.387,0.3146,0.2984,RFPL,8,21,5,8,1,17,3.0952,22.6
194,21848,1736935,189,186,2024-04-24 17:30:00,6,2023,0,2,Zenit St. Petersburg,Rubin Kazan,1.9758799999999999,0.5886319999999999,0.7395,0.1814,0.0791,RFPL,24,8,10,5,9,0,24.6,7.2
195,21849,1736937,196,278,2024-04-24 17:30:00,6,2023,3,2,FC Krasnodar,Baltika,4.29155,1.64172,0.8983,0.0717,0.03,RFPL,20,12,8,5,13,8,10.6957,22.0
196,21852,1736943,198,187,2024-04-25 13:00:00,6,2023,0,1,Ural,FC Rostov,0.86406,1.20919,0.2181,0.3214,0.4605,RFPL,8,8,0,2,12,4,12.7059,15.3846
197,21851,1736941,277,194,2024-04-25 15:15:00,6,2023,0,1,Fakel,Krylya Sovetov Samara,0.371785,0.734347,0.1563,0.4192,0.4245,RFPL,13,9,3,4,5,3,7.55,6.2188
198,21846,1736948,188,236,2024-04-25 17:30:00,6,2023,1,0,FK Akhmat,PFC Sochi,0.7078369999999999,0.18876400000000002,0.4538,0.4543,0.0919,RFPL,10,6,3,4,4,0,8.1875,15.0
199,21850,1736939,185,183,2024-04-25 17:30:00,6,2023,0,0,CSKA Moscow,Spartak Moscow,0.264414,0.37000900000000003,0.1773,0.5818,0.2409,RFPL,9,7,2,3,9,7,9.4444,7.6286
200,21888,1736879,188,263,2024-04-28 11:00:00,6,2023,5,1,FK Akhmat,Nizhny Novgorod,1.7051,0.169022,0.7992,0.1742,0.0266,RFPL,19,5,10,3,3,1,16.3077,20.4615
201,21891,1736947,183,192,2024-04-28 13:15:00,6,2023,3,2,Spartak Moscow,Lokomotiv Moscow,2.2266,1.11589,0.6615,0.1927,0.1458,RFPL,22,17,7,7,14,20,9.8261,14.4167
202,21887,1736877,190,189,2024-04-28 16:15:00,6,2023,1,0,Dinamo Moscow,Zenit St. Petersburg,1.2663799999999998,0.342074,0.6922,0.2407,0.0671,RFPL,12,8,4,1,8,4,11.5,22.2667
203,21892,1736963,278,185,2024-04-28 18:30:00,6,2023,3,1,Baltika,CSKA Moscow,1.8769,1.1414600000000001,0.5723,0.2395,0.1882,RFPL,13,17,4,7,8,11,11.3333,12.5
204,21886,1736875,194,196,2024-04-29 10:00:00,6,2023,0,0,Krylya Sovetov Samara,FC Krasnodar,1.1114600000000001,0.903802,0.3984,0.3171,0.2845,RFPL,14,12,6,3,6,5,9.2692,27.5455
205,21885,1736914,186,198,2024-04-29 12:15:00,6,2023,1,1,Rubin Kazan,Ural,0.852369,1.2980399999999999,0.21899999999999997,0.3072,0.4738,RFPL,5,13,3,4,5,7,6.25,13.7778
206,21889,1736881,236,277,2024-04-29 14:30:00,6,2023,0,0,PFC Sochi,Fakel,1.2131100000000001,0.507979,0.5458,0.3126,0.1416,RFPL,22,5,3,2,16,3,22.5833,7.375
207,21890,1736893,187,199,2024-04-29 16:45:00,6,2023,2,1,FC Rostov,FC Orenburg,1.6733099999999999,1.09805,0.4967,0.2664,0.2369,RFPL,23,11,7,4,21,3,16.625,5.2414
208,21900,1736894,199,194,2024-05-04 14:00:00,6,2023,2,1,FC Orenburg,Krylya Sovetov Samara,1.6829,1.65845,0.3743,0.2698,0.3559,RFPL,16,16,5,6,6,11,9.2778,13.4118
209,21895,1736883,196,188,2024-05-04 16:30:00,6,2023,0,1,FC Krasnodar,FK Akhmat,1.46586,1.14825,0.4423,0.2875,0.2702,RFPL,15,9,5,6,9,4,14.25,3.56
210,21897,1736887,190,236,2024-05-05 13:30:00,6,2023,3,2,Dinamo Moscow,PFC Sochi,3.4687,0.852418,0.9071,0.0667,0.0262,RFPL,23,11,7,5,16,4,12.8,14.3636
211,21899,1736890,263,183,2024-05-05 16:00:00,6,2023,0,0,Nizhny Novgorod,Spartak Moscow,0.501728,0.9272379999999999,0.1958,0.3669,0.4373,RFPL,6,20,1,7,3,16,4.8,32.7778
212,21893,1736872,198,278,2024-05-06 12:45:00,6,2023,2,1,Ural,Baltika,1.7802099999999998,1.28769,0.4949,0.2817,0.2234,RFPL,13,13,4,4,11,9,9.4545,11.0909
213,21894,1736874,277,189,2024-05-06 15:00:00,6,2023,1,1,Fakel,Zenit St. Petersburg,1.0228899999999999,1.07273,0.3335,0.3499,0.3166,RFPL,7,11,2,6,1,9,10.1667,13.6522
214,21896,1736885,185,186,2024-05-06 17:30:00,6,2023,2,2,CSKA Moscow,Rubin Kazan,1.9472200000000002,1.4712,0.4945,0.2741,0.2314,RFPL,15,13,7,10,6,3,16.1111,10.0
